year,volume,first,last,doi
1987,42,483,,10.2307/4109718
1987,42,215,,10.2307/4109905
1987,42,777,,10.2307/4109929
1987,42,337,,10.2307/4109688
1987,42,855,,10.2307/4109932
1987,42,815,,10.2307/4109930
1987,42,23,,10.2307/4109895
1987,42,369,,10.2307/4109691
1987,42,395,,10.2307/4109695
1987,42,461,,10.2307/4109708
1987,42,437,,10.2307/4109702
1987,42,655,,10.2307/4110070
1987,42,921,,10.2307/4109937
1987,42,351,,10.2307/4109690
1987,42,209,,10.2307/4109904
1987,42,280,,10.2307/4109925
1987,42,707,,10.2307/4110083
1987,42,932,,10.2307/4109940
1987,42,464,,10.2307/4109709
1987,42,663,,10.2307/4110073
1987,42,587,,10.2307/4110066
1987,42,929,,10.2307/4109939
1987,42,401,,10.2307/4109696
1987,42,268,,10.2307/4109914
1987,42,771,,10.2307/4110091
1987,42,772,,10.2307/4110092
1987,42,903,,10.2307/4109935
1987,42,657,,10.2307/4110071
1987,42,711,,10.2307/4110085
1987,42,667,,10.2307/4110075
1987,42,64,,10.2307/4109897
1987,42,439,,10.2307/4109703
1987,42,423,,10.2307/4109698
1987,42,384,,10.2307/4109693
1987,42,405,,10.2307/4109697
1987,42,944,,10.2307/4109943
1987,42,267,,10.2307/4109913
1987,42,854,,10.2307/4109931
1987,42,738,,10.2307/4110086
1987,42,251,,10.2307/4109910
1987,42,481,,10.2307/4109716
1987,42,479,,10.2307/4109715
1987,42,903,,10.2307/4109935
1987,42,485,,10.2307/4109720
1987,42,405,,10.2307/4109697
1987,42,47,,10.2307/4109896
1987,42,465,,10.2307/4109710
1987,42,487,,10.2307/4110063
1987,42,667,,10.2307/4110075
1987,42,65,,10.2307/4109898
1987,42,262,,10.2307/4109911
1987,42,919,,10.2307/4109936
1987,42,483,,10.2307/4109717
1987,42,950,,10.2307/4109949
1987,42,897,,10.2307/4109934
1987,42,429,,10.2307/4109699
1987,42,477,,10.2307/4109713
1987,42,951,,10.2307/4109951
1987,42,350,,10.2307/4109689
1987,42,953,,10.2307/4109953
1987,42,952,,10.2307/4109952
1987,42,273,,10.2307/4109920
1987,42,770,,10.2307/4110089
1987,42,319,,10.2307/4109687
1987,42,433,,10.2307/4109700
1987,42,705,,10.2307/4110082
1987,42,268,,10.2307/4109915
1987,42,949,,10.2307/4109948
1987,42,947,,10.2307/4109945
1987,42,274,,10.2307/4109921
1987,42,263,,10.2307/4109912
1987,42,436,,10.2307/4109701
1987,42,710,,10.2307/4110084
1988,43,362,,10.2307/4113748
1988,43,649,,10.2307/4129960
1988,43,119,,10.2307/4118043
1988,43,103,,10.2307/4118039
1988,43,368,,10.2307/4113755
1988,43,160,,10.2307/4118059
1988,43,343,,10.2307/4113743
1988,43,99,,10.2307/4118038
1988,43,303,,10.2307/4113738
1988,43,659,,10.2307/4129961
1988,43,53,,10.2307/4118036
1988,43,544,,10.2307/4118988
1988,43,159,,10.2307/4118058
1988,43,366,,10.2307/4113753
1988,43,437,,10.2307/4118976
1988,43,423,,10.2307/4118973
1988,43,535,,10.2307/4118984
1988,43,707,,10.2307/4129969
1988,43,1,,10.2307/4118035
1988,43,453,,10.2307/4118978
1988,43,551,,10.2307/4129957
1988,43,361,,10.2307/4113746
1988,43,151,,10.2307/4118049
1988,43,154,,10.2307/4118053
1988,43,327,,10.2307/4113740
1988,43,77,,10.2307/4118037
1988,43,667,,10.2307/4129964
1988,43,317,,10.2307/4113739
1988,43,158,,10.2307/4118056
1988,43,415,,10.2307/4118972
1988,43,349,,10.2307/4113744
1988,43,703,,10.2307/4129968
1988,43,431,,10.2307/4118974
1988,43,135,,10.2307/4118046
1988,43,127,,10.2307/4118045
1988,43,541,,10.2307/4118985
1988,43,693,,10.2307/4129967
1988,43,333,,10.2307/4113742
1988,43,711,,10.2307/4129970
1988,43,158,,10.2307/4118057
1988,43,361,,10.2307/4113747
1988,43,452,,10.2307/4118977
1988,43,195,,10.2307/4113734
1988,43,718,,10.2307/4129972
1988,43,107,,10.2307/4118040
1988,43,156,,10.2307/4118054
1988,43,409,,10.2307/4118971
1988,43,717,,10.2307/4129971
1988,43,115,,10.2307/4118042
1988,43,291,,10.2307/4113736
1988,43,724,,10.2307/4129976
1988,43,152,,10.2307/4118050
1988,43,360,,10.2307/4113745
1988,43,279,,10.2307/4113735
1988,43,123,,10.2307/4118044
1988,43,719,,10.2307/4129973
1988,43,673,,10.2307/4129966
1988,43,648,,10.2307/4129959
1988,43,722,,10.2307/4129975
1988,43,363,,10.2307/4113749
1988,43,519,,10.2307/4118981
1988,43,671,,10.2307/4129965
1988,43,365,,10.2307/4113752
1988,43,436,,10.2307/4118975
1988,43,663,,10.2307/4129962
1988,43,475,,10.2307/4118979
1988,43,165,,10.2307/4113733
1988,43,491,,10.2307/4118980
1988,43,111,,10.2307/4118041
1988,43,543,,10.2307/4118987
1988,43,157,,10.2307/4118055
1988,43,139,,10.2307/4118047
1988,43,546,,10.2307/4118990
1988,43,153,,10.2307/4118051
1988,43,666,,10.2307/4129963
1988,43,149,,10.2307/4118048
1988,43,329,,10.2307/4113741
1988,43,154,,10.2307/4118052
1988,43,531,,10.2307/4118983
1988,43,542,,10.2307/4118986
1988,43,625,,10.2307/4129958
1988,43,545,,10.2307/4118989
1988,43,302,,10.2307/4113737
1988,43,523,,10.2307/4118982
1988,43,365,,10.2307/4113751
1988,43,721,,10.2307/4129974
1988,43,364,,10.2307/4113750
1988,43,369,,10.2307/4118970
1989,44,752,,10.2307/4110447
1989,44,550,,10.2307/4110380
1989,44,371,,10.2307/4110813
1989,44,127,,10.2307/4114650
1989,44,,,10.2307/4110358
1989,44,465,,10.2307/4110366
1989,44,455,,10.2307/4110364
1989,44,697,,10.2307/4110430
1989,44,376,,10.2307/4110818
1989,44,695,,10.2307/4110429
1989,44,533,,10.2307/4110376
1989,44,145,,10.2307/4114654
1989,44,329,,10.2307/4110806
1989,44,166,,10.2307/4114657
1989,44,293,,10.2307/4110802
1989,44,279,,10.2307/4110800
1989,44,183,,10.2307/4114663
1989,44,752,,10.2307/4110446
1989,44,175,,10.2307/4114660
1989,44,317,,10.2307/4110804
1989,44,123,,10.2307/4114649
1989,44,751,,10.2307/4110445
1989,44,503,,10.2307/4110373
1989,44,191,,10.2307/4110796
1989,44,469,,10.2307/4110367
1989,44,721,,10.2307/4110437
1989,44,301,,10.2307/4110803
1989,44,372,,10.2307/4110814
1989,44,551,,10.2307/4110382
1989,44,163,,10.2307/4114656
1989,44,497,,10.2307/4110372
1989,44,138,,10.2307/4114651
1989,44,199,,10.2307/4110797
1989,44,61,,10.2307/4114645
1989,44,371,,10.2307/4110812
1989,44,439,,10.2307/4110363
1989,44,525,,10.2307/4110375
1989,44,681,,10.2307/4110428
1989,44,489,,10.2307/4110371
1989,44,702,,10.2307/4110432
1989,44,187,,10.2307/4114666
1989,44,743,,10.2307/4110440
1989,44,67,,10.2307/4114646
1989,44,181,,10.2307/4114662
1989,44,749,,10.2307/4110444
1989,44,115,,10.2307/4114648
1989,44,397,,10.2307/4110360
1989,44,184,,10.2307/4114664
1989,44,550,,10.2307/4110381
1989,44,547,,10.2307/4110378
1989,44,143,,10.2307/4114653
1989,44,484,,10.2307/4110369
1989,44,211,,10.2307/4110799
1989,44,548,,10.2307/4110379
1989,44,747,,10.2307/4110442
1989,44,747,,10.2307/4110441
1989,44,107,,10.2307/4114647
1989,44,341,,10.2307/4110808
1989,44,485,,10.2307/4110370
1989,44,375,,10.2307/4110816
1989,44,753,,10.2307/4110448
1989,44,374,,10.2307/4110815
1989,44,543,,10.2307/4110377
1989,44,369,,10.2307/4110811
1989,44,151,,10.2307/4114655
1989,44,435,,10.2307/4110362
1989,44,167,,10.2307/4114658
1989,44,727,,10.2307/4110438
1989,44,1,,10.2307/4114643
1989,44,557,,10.2307/4110426
1989,44,754,,10.2307/4110449
1989,44,703,,10.2307/4110433
1989,44,425,,10.2307/4110361
1989,44,748,,10.2307/4110443
1989,44,289,,10.2307/4110801
1989,44,368,,10.2307/4110810
1989,44,699,,10.2307/4110431
1989,44,349,,10.2307/4110809
1989,44,731,,10.2307/4110439
1989,44,601,,10.2307/4110427
1989,44,171,,10.2307/4114659
1989,44,ii,,10.2307/4114641
1989,44,207,,10.2307/4110798
1989,44,377,,10.2307/4110819
1989,44,479,,10.2307/4110368
1989,44,376,,10.2307/4110817
1989,44,515,,10.2307/4110374
1989,44,179,,10.2307/4114661
1989,44,139,,10.2307/4114652
1989,44,321,,10.2307/4110805
1989,44,717,,10.2307/4110436
1989,44,709,,10.2307/4110434
1989,44,185,,10.2307/4114665
1989,44,457,,10.2307/4110365
1989,44,33,,10.2307/4114644
1989,44,383,,10.2307/4110359
1989,44,333,,10.2307/4110807
1989,44,711,,10.2307/4110435
1990,45,598,,10.2307/4110533
1990,45,147,,10.2307/4114443
1990,45,343,,10.2307/4115692
1990,45,721,,10.2307/4113886
1990,45,561,,10.2307/4110519
1990,45,388,,10.2307/4115707
1990,45,350,,10.2307/4115694
1990,45,207,,10.2307/4114450
1990,45,581,,10.2307/4110523
1990,45,738,,10.2307/4113891
1990,45,733,,10.2307/4113889
1990,45,161,,10.2307/4114445
1990,45,219,,10.2307/4115681
1990,45,391,,10.2307/4115710
1990,45,157,,10.2307/4114444
1990,45,535,,10.2307/4110516
1990,45,361,,10.2307/4115697
1990,45,592,,10.2307/4110527
1990,45,597,,10.2307/4110532
1990,45,742,,10.2307/4113895
1990,45,ii,,10.2307/4114434
1990,45,569,,10.2307/4110520
1990,45,711,,10.2307/4113884
1990,45,141,,10.2307/4114442
1990,45,744,,10.2307/4113897
1990,45,287,,10.2307/4115687
1990,45,702,,10.2307/4113881
1990,45,205,,10.2307/4114449
1990,45,137,,10.2307/4114441
1990,45,73,,10.2307/4114437
1990,45,647,,10.2307/4113869
1990,45,680,,10.2307/4113875
1990,45,393,,10.2307/4115711
1990,45,591,,10.2307/4110526
1990,45,602,,10.2307/4110535
1990,45,583,,10.2307/4110524
1990,45,235,,10.2307/4115682
1990,45,729,,10.2307/4113888
1990,45,389,,10.2307/4115708
1990,45,211,,10.2307/4114453
1990,45,327,,10.2307/4115690
1990,45,216,,10.2307/4114458
1990,45,573,,10.2307/4110521
1990,45,339,,10.2307/4115691
1990,45,743,,10.2307/4113896
1990,45,451,,10.2307/4110513
1990,45,212,,10.2307/4114454
1990,45,587,,10.2307/4110525
1990,45,681,,10.2307/4113876
1990,45,210,,10.2307/4114452
1990,45,101,,10.2307/4114439
1990,45,375,,10.2307/4115700
1990,45,399,,10.2307/4110512
1990,45,303,,10.2307/4115688
1990,45,699,,10.2307/4113880
1990,45,703,,10.2307/4113882
1990,45,369,,10.2307/4115698
1990,45,637,,10.2307/4113868
1990,45,345,,10.2307/4115693
1990,45,351,,10.2307/4115695
1990,45,386,,10.2307/4115705
1990,45,385,,10.2307/4115703
1990,45,485,,10.2307/4110514
1990,45,555,,10.2307/4110518
1990,45,394,,10.2307/4115712
1990,45,503,,10.2307/4110515
1990,45,739,,10.2307/4113893
1990,45,323,,10.2307/4115689
1990,45,685,,10.2307/4113877
1990,45,1,,10.2307/4114435
1990,45,596,,10.2307/4110531
1990,45,697,,10.2307/4113879
1990,45,741,,10.2307/4113894
1990,45,353,,10.2307/4115696
1990,45,577,,10.2307/4110522
1990,45,265,,10.2307/4115684
1990,45,277,,10.2307/4115685
1990,45,195,,10.2307/4114447
1990,45,212,,10.2307/4114455
1990,45,609,,10.2307/4113866
1990,45,592,,10.2307/4110528
1990,45,599,,10.2307/4110534
1990,45,382,,10.2307/4115701
1990,45,121,,10.2307/4114440
1990,45,737,,10.2307/4113890
1990,45,661,,10.2307/4113871
1990,45,739,,10.2307/4113892
1990,45,386,,10.2307/4115704
1990,45,213,,10.2307/4114456
1990,45,594,,10.2307/4110529
1990,45,374,,10.2307/4115699
1990,45,545,,10.2307/4110517
1990,45,653,,10.2307/4113870
1990,45,215,,10.2307/4114457
1990,45,281,,10.2307/4115686
1990,45,199,,10.2307/4114448
1990,45,383,,10.2307/4115702
1990,45,208,,10.2307/4114451
1990,45,179,,10.2307/4114446
1990,45,667,,10.2307/4113872
1990,45,677,,10.2307/4113874
1990,45,671,,10.2307/4113873
1990,45,390,,10.2307/4115709
1990,45,717,,10.2307/4113885
1990,45,100,,10.2307/4114438
1990,45,621,,10.2307/4113867
1990,45,387,,10.2307/4115706
1990,45,710,,10.2307/4113883
1990,45,257,,10.2307/4115683
1990,45,725,,10.2307/4113887
1990,45,595,,10.2307/4110530
1990,45,37,,10.2307/4114436
1990,45,693,,10.2307/4113878
1991,46,363,,10.2307/4110616
1991,46,331,,10.2307/4110607
1991,46,733,,10.2307/4110418
1991,46,595,,10.2307/4110564
1991,46,182,,10.2307/4110758
1991,46,369,,10.2307/4110622
1991,46,535,,10.2307/4110542
1991,46,577,,10.2307/4110550
1991,46,368,,10.2307/4110621
1991,46,547,,10.2307/4110544
1991,46,291,,10.2307/4110599
1991,46,1,,10.2307/4110740
1991,46,297,,10.2307/4110600
1991,46,273,,10.2307/4110595
1991,46,376,,10.2307/4110625
1991,46,559,,10.2307/4110545
1991,46,699,,10.2307/4110413
1991,46,691,,10.2307/4110412
1991,46,213,,10.2307/4110591
1991,46,569,,10.2307/4110547
1991,46,727,,10.2307/4110416
1991,46,587,,10.2307/4110558
1991,46,101,,10.2307/4110746
1991,46,51,,10.2307/4110741
1991,46,711,,10.2307/4110415
1991,46,272,,10.2307/4110594
1991,46,593,,10.2307/4110563
1991,46,590,,10.2307/4110562
1991,46,493,,10.2307/4110539
1991,46,183,,10.2307/4110760
1991,46,580,,10.2307/4110552
1991,46,137,,10.2307/4110753
1991,46,588,,10.2307/4110560
1991,46,187,,10.2307/4110589
1991,46,118,,10.2307/4110749
1991,46,729,,10.2307/4110417
1991,46,339,,10.2307/4110609
1991,46,159,,10.2307/4110755
1991,46,573,,10.2307/4110548
1991,46,111,,10.2307/4110748
1991,46,105,,10.2307/4110747
1991,46,361,,10.2307/4110614
1991,46,169,,10.2307/4110756
1991,46,179,,10.2307/4110757
1991,46,584,,10.2307/4110555
1991,46,359,,10.2307/4110613
1991,46,539,,10.2307/4110543
1991,46,367,,10.2307/4110620
1991,46,363,,10.2307/4110617
1991,46,583,,10.2307/4110554
1991,46,327,,10.2307/4110606
1991,46,301,,10.2307/4110601
1991,46,375,,10.2307/4110624
1991,46,269,,10.2307/4110593
1991,46,741,,10.2307/4110419
1991,46,366,,10.2307/4110619
1991,46,183,,10.2307/4110759
1991,46,61,,10.2307/4110742
1991,46,364,,10.2307/4110618
1991,46,73,,10.2307/4110745
1991,46,362,,10.2307/4110615
1991,46,577,,10.2307/4110549
1991,46,ii,,10.2307/4110738
1991,46,119,,10.2307/4110750
1991,46,584,,10.2307/4110556
1991,46,321,,10.2307/4110605
1991,46,585,,10.2307/4110557
1991,46,581,,10.2307/4110553
1991,46,317,,10.2307/4110603
1991,46,374,,10.2307/4110623
1991,46,307,,10.2307/4110602
1991,46,141,,10.2307/4110754
1991,46,379,,10.2307/4110538
1991,46,281,,10.2307/4110597
1991,46,529,,10.2307/4110541
1991,46,72,,10.2307/4110744
1991,46,355,,10.2307/4110611
1991,46,587,,10.2307/4110559
1991,46,579,,10.2307/4110551
1991,46,129,,10.2307/4110751
1991,46,683,,10.2307/4110411
1991,46,744,,10.2307/4110421
1991,46,277,,10.2307/4110596
1991,46,133,,10.2307/4110752
1991,46,69,,10.2307/4110743
1991,46,253,,10.2307/4110592
1991,46,589,,10.2307/4110561
1991,46,523,,10.2307/4110540
1991,46,597,,10.2307/4110565
1991,46,205,,10.2307/4110590
1991,46,335,,10.2307/4110608
1991,46,742,,10.2307/4110420
1991,46,290,,10.2307/4110598
1991,46,563,,10.2307/4110546
1991,46,601,,10.2307/4110410
1992,47,257,,10.2307/4110666
1992,47,743,,10.2307/4110719
1992,47,341,,10.2307/4110686
1992,47,169,,10.2307/4110663
1992,47,745,,10.2307/4110720
1992,47,544,,10.2307/4110583
1992,47,337,,10.2307/4110682
1992,47,665,,10.2307/4110704
1992,47,613,,10.2307/4110698
1992,47,283,,10.2307/4110669
1992,47,725,,10.2307/4110714
1992,47,595,,10.2307/4110697
1992,47,41,,10.2307/4110767
1992,47,437,,10.2307/4110573
1992,47,729,,10.2307/4110715
1992,47,788,,10.2307/4110731
1992,47,737,,10.2307/4110717
1992,47,203,,10.2307/4110664
1992,47,781,,10.2307/4110727
1992,47,619,,10.2307/4110699
1992,47,547,,10.2307/4110585
1992,47,141,,10.2307/4110776
1992,47,699,,10.2307/4110709
1992,47,774,,10.2307/4110724
1992,47,791,,10.2307/4110735
1992,47,693,,10.2307/4110708
1992,47,685,,10.2307/4110707
1992,47,333,,10.2307/4110679
1992,47,336,,10.2307/4110681
1992,47,491,,10.2307/4110575
1992,47,765,,10.2307/4110723
1992,47,784,,10.2307/4110729
1992,47,777,,10.2307/4110726
1992,47,402,,10.2307/4110570
1992,47,547,,10.2307/4110586
1992,47,289,,10.2307/4110670
1992,47,741,,10.2307/4110718
1992,47,791,,10.2307/4110734
1992,47,49,,10.2307/4110768
1992,47,545,,10.2307/4110584
1992,47,147,,10.2307/4110777
1992,47,785,,10.2307/4110730
1992,47,625,,10.2307/4110700
1992,47,155,,10.2307/4110785
1992,47,151,,10.2307/4110781
1992,47,25,,10.2307/4110766
1992,47,121,,10.2307/4110771
1992,47,131,,10.2307/4110774
1992,47,353,,10.2307/4110569
1992,47,339,,10.2307/4110684
1992,47,158,,10.2307/4110787
1992,47,713,,10.2307/4110712
1992,47,150,,10.2307/4110780
1992,47,162,,10.2307/4110791
1992,47,503,,10.2307/4110577
1992,47,548,,10.2307/4110587
1992,47,153,,10.2307/4110783
1992,47,164,,10.2307/4110792
1992,47,535,,10.2307/4110582
1992,47,775,,10.2307/4110725
1992,47,338,,10.2307/4110683
1992,47,669,,10.2307/4110705
1992,47,509,,10.2307/4110578
1992,47,731,,10.2307/4110716
1992,47,655,,10.2307/4110703
1992,47,315,,10.2307/4110677
1992,47,129,,10.2307/4110773
1992,47,475,,10.2307/4110574
1992,47,348,,10.2307/4110691
1992,47,160,,10.2307/4110789
1992,47,293,,10.2307/4110672
1992,47,759,,10.2307/4110722
1992,47,329,,10.2307/4110678
1992,47,156,,10.2307/4110786
1992,47,247,,10.2307/4110665
1992,47,721,,10.2307/4110713
1992,47,160,,10.2307/4110790
1992,47,295,,10.2307/4110673
1992,47,553,,10.2307/4110695
1992,47,149,,10.2307/4110779
1992,47,753,,10.2307/4110721
1992,47,403,,10.2307/4110571
1992,47,529,,10.2307/4110581
1992,47,783,,10.2307/4110728
1992,47,347,,10.2307/4110690
1992,47,633,,10.2307/4110701
1992,47,301,,10.2307/4110674
1992,47,111,,10.2307/4110770
1992,47,436,,10.2307/4110572
1992,47,789,,10.2307/4110733
1992,47,344,,10.2307/4110688
1992,47,346,,10.2307/4110689
1992,47,340,,10.2307/4110685
1992,47,581,,10.2307/4110696
1992,47,292,,10.2307/4110671
1992,47,137,,10.2307/4110775
1992,47,647,,10.2307/4110702
1992,47,309,,10.2307/4110676
1992,47,517,,10.2307/4110580
1992,47,707,,10.2307/4110711
1992,47,1,,10.2307/4110765
1992,47,110,,10.2307/4110769
1992,47,343,,10.2307/4110687
1992,47,261,,10.2307/4110667
1992,47,148,,10.2307/4110778
1992,47,513,,10.2307/4110579
1992,47,159,,10.2307/4110788
1992,47,277,,10.2307/4110668
1992,47,502,,10.2307/4110576
1992,47,703,,10.2307/4110710
1992,47,153,,10.2307/4110784
1992,47,152,,10.2307/4110782
1992,47,305,,10.2307/4110675
1992,47,788,,10.2307/4110732
1992,47,677,,10.2307/4110706
1992,47,128,,10.2307/4110772
1992,47,335,,10.2307/4110680
1993,48,391,,10.2307/4117948
1993,48,817,,10.2307/4118863
1993,48,628,,10.2307/4118734
1993,48,577,,10.2307/4118722
1993,48,161,,10.2307/4115761
1993,48,739,,10.2307/4118852
1993,48,633,,10.2307/4118738
1993,48,807,,10.2307/4118862
1993,48,425,,10.2307/4117957
1993,49,163,,10.2307/4110220
1993,48,757,,10.2307/4118854
1993,48,623,,10.2307/4118729
1993,48,385,,10.2307/4117947
1993,48,632,,10.2307/4118737
1993,48,627,,10.2307/4118733
1993,48,545,,10.2307/4118721
1993,48,624,,10.2307/4118730
1993,48,767,,10.2307/4118855
1993,48,129,,10.2307/4115757
1993,48,1,,10.2307/4115739
1993,48,53,,10.2307/4115747
1993,48,632,,10.2307/4118736
1993,48,755,,10.2307/4118853
1993,48,307,,10.2307/4117938
1993,48,410,,10.2307/4117953
1993,48,787,,10.2307/4118858
1993,48,727,,10.2307/4118850
1993,48,125,,10.2307/4115755
1993,49,125,,10.2307/4110208
1993,48,589,,10.2307/4118723
1993,48,426,,10.2307/4117958
1993,48,296,,10.2307/4117935
1993,48,381,,10.2307/4117946
1993,48,165,,10.2307/4115762
1993,48,21,,10.2307/4115743
1993,48,278,,10.2307/4117933
1993,48,327,,10.2307/4117940
1993,48,407,,10.2307/4117952
1993,48,611,,10.2307/4118724
1993,48,205,,10.2307/4117930
1993,49,157,,10.2307/4110215
1993,48,820,,10.2307/4118865
1993,48,244,,10.2307/4117931
1993,48,201,,10.2307/4115771
1993,48,427,,10.2307/4117959
1993,49,115,,10.2307/4110206
1993,48,115,,10.2307/4115753
1993,48,185,,10.2307/4115764
1993,49,153,,10.2307/4110214
1993,48,195,,10.2307/4115768
1993,48,9,,10.2307/4115740
1993,48,397,,10.2307/4117949
1993,48,627,,10.2307/4118732
1993,48,357,,10.2307/4117943
1993,48,635,,10.2307/4118740
1993,48,306,,10.2307/4117937
1993,49,166,,10.2307/4110223
1993,48,715,,10.2307/4118849
1993,48,683,,10.2307/4118847
1993,49,151,,10.2307/4110213
1993,48,369,,10.2307/4117944
1993,48,735,,10.2307/4118851
1993,48,818,,10.2307/4118864
1993,48,25,,10.2307/4115744
1993,48,805,,10.2307/4118861
1993,48,533,,10.2307/4118720
1993,48,193,,10.2307/4115766
1993,48,799,,10.2307/4118860
1993,48,411,,10.2307/4117954
1993,48,431,,10.2307/4117961
1993,48,196,,10.2307/4115769
1993,48,401,,10.2307/4117950
1993,48,619,,10.2307/4118726
1993,48,625,,10.2307/4118731
1993,49,161,,10.2307/4110218
1993,48,17,,10.2307/4115742
1993,48,79,,10.2307/4115750
1993,48,29,,10.2307/4115745
1993,48,343,,10.2307/4117942
1993,49,93,,10.2307/4110201
1993,48,437,,10.2307/4118718
1993,48,403,,10.2307/4117951
1993,48,663,,10.2307/4118846
1993,48,781,,10.2307/4118857
1993,49,119,,10.2307/4110207
1993,48,59,,10.2307/4115748
1993,48,630,,10.2307/4118735
1993,48,279,,10.2307/4117934
1993,48,771,,10.2307/4118856
1993,49,107,,10.2307/4110205
1993,49,71,,10.2307/4110200
1993,48,245,,10.2307/4117932
1993,48,618,,10.2307/4118725
1993,48,821,,10.2307/4118866
1993,48,620,,10.2307/4118727
1993,49,162,,10.2307/4110219
1993,48,326,,10.2307/4117939
1993,48,127,,10.2307/4115756
1993,49,165,,10.2307/4110222
1993,48,423,,10.2307/4117956
1993,48,429,,10.2307/4117960
1993,48,795,,10.2307/4118859
1993,49,168,,10.2307/4110225
1993,49,143,,10.2307/4110211
1993,49,103,,10.2307/4110204
1993,48,139,,10.2307/4115758
1993,48,517,,10.2307/4118719
1993,49,98,,10.2307/4110202
1993,49,160,,10.2307/4110217
1993,49,159,,10.2307/4110216
1993,48,637,,10.2307/4118845
1993,48,13,,10.2307/4115741
1993,48,99,,10.2307/4115751
1993,49,129,,10.2307/4110209
1993,48,195,,10.2307/4115767
1993,48,193,,10.2307/4115765
1993,48,375,,10.2307/4117945
1993,49,164,,10.2307/4110221
1993,49,99,,10.2307/4110203
1993,48,621,,10.2307/4118728
1993,48,413,,10.2307/4117955
1993,49,137,,10.2307/4110210
1993,48,169,,10.2307/4115763
1993,48,143,,10.2307/4115759
1993,48,119,,10.2307/4115754
1993,48,634,,10.2307/4118739
1993,48,105,,10.2307/4115752
1993,48,699,,10.2307/4118848
1993,48,342,,10.2307/4117941
1993,49,149,,10.2307/4110212
1993,48,151,,10.2307/4115760
1993,48,37,,10.2307/4115746
1993,48,297,,10.2307/4117936
1993,48,63,,10.2307/4115749
1993,49,1,,10.2307/4110199
1993,49,167,,10.2307/4110224
1994,49,543,,10.2307/4114481
1994,49,401,,10.2307/4114463
1994,49,555,,10.2307/4114483
1994,49,581,,10.2307/4114487
1994,49,510,,10.2307/4114475
1994,49,595,,10.2307/4114496
1994,49,343,,10.2307/4110271
1994,49,374,,10.2307/4110279
1994,49,511,,10.2307/4114476
1994,49,260,,10.2307/4110263
1994,49,445,,10.2307/4114468
1994,49,261,,10.2307/4110264
1994,49,775,,10.2307/4118071
1994,49,593,,10.2307/4114494
1994,49,376,,10.2307/4110281
1994,49,829,,10.2307/4118080
